frame.number,frame.time_relative,wlan.ra,wlan.ta
9697,177.499959000,00:00:00:00:00:08,00:00:00:00:00:03
9698,177.505367000,00:00:00:00:00:08,00:00:00:00:00:03
9748,178.499959000,00:00:00:00:00:08,00:00:00:00:00:03
9749,178.500776000,00:00:00:00:00:08,00:00:00:00:00:03
9750,178.507619000,00:00:00:00:00:08,00:00:00:00:00:03
9801,179.499959000,00:00:00:00:00:08,00:00:00:00:00:03
9802,179.500836000,00:00:00:00:00:08,00:00:00:00:00:03
9803,179.503005000,00:00:00:00:00:08,00:00:00:00:00:03
9849,180.499959000,00:00:00:00:00:08,00:00:00:00:00:03
9850,180.500716000,00:00:00:00:00:08,00:00:00:00:00:03
9896,181.499959000,00:00:00:00:00:08,00:00:00:00:00:03
9897,181.502732000,00:00:00:00:00:08,00:00:00:00:00:03
9942,182.499959000,00:00:00:00:00:08,00:00:00:00:00:03
9943,182.501156000,00:00:00:00:00:08,00:00:00:00:00:03
9944,182.504963000,00:00:00:00:00:08,00:00:00:00:00:03
9945,182.510258000,00:00:00:00:00:08,00:00:00:00:00:03
9995,183.499959000,00:00:00:00:00:08,00:00:00:00:00:03
9996,183.503471000,00:00:00:00:00:08,00:00:00:00:00:03
10047,184.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10048,184.502254000,00:00:00:00:00:08,00:00:00:00:00:03
10094,185.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10095,185.503412000,00:00:00:00:00:08,00:00:00:00:00:03
10146,186.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10147,186.500636000,00:00:00:00:00:08,00:00:00:00:00:03
10201,187.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10202,187.503152000,00:00:00:00:00:08,00:00:00:00:00:03
10255,188.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10256,188.501056000,00:00:00:00:00:08,00:00:00:00:00:03
10301,189.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10302,189.500776000,00:00:00:00:00:08,00:00:00:00:00:03
10303,189.507259000,00:00:00:00:00:08,00:00:00:00:00:03
10350,190.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10351,190.501116000,00:00:00:00:00:08,00:00:00:00:00:03
10402,191.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10403,191.503232000,00:00:00:00:00:08,00:00:00:00:00:03
10457,192.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10458,192.501116000,00:00:00:00:00:08,00:00:00:00:00:03
10512,193.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10513,193.500596000,00:00:00:00:00:08,00:00:00:00:00:03
10560,194.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10561,194.500636000,00:00:00:00:00:08,00:00:00:00:00:03
10608,195.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10609,195.500936000,00:00:00:00:00:08,00:00:00:00:00:03
10610,195.506041000,00:00:00:00:00:08,00:00:00:00:00:03
10662,196.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10663,196.503371000,00:00:00:00:00:08,00:00:00:00:00:03
10664,196.504448000,00:00:00:00:00:08,00:00:00:00:00:03
10714,197.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10715,197.501036000,00:00:00:00:00:08,00:00:00:00:00:03
10716,197.504363000,00:00:00:00:00:08,00:00:00:00:00:03
10766,198.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10767,198.503091000,00:00:00:00:00:08,00:00:00:00:00:03
10768,198.504748000,00:00:00:00:00:08,00:00:00:00:00:03
10819,199.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10820,199.500636000,00:00:00:00:00:08,00:00:00:00:00:03
10867,200.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10868,200.501814000,00:00:00:00:00:08,00:00:00:00:00:03
10915,201.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10916,201.502434000,00:00:00:00:00:08,00:00:00:00:00:03
10917,201.507647000,00:00:00:00:00:08,00:00:00:00:00:03
10965,202.499959000,00:00:00:00:00:08,00:00:00:00:00:03
10966,202.500676000,00:00:00:00:00:08,00:00:00:00:00:03
11018,203.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11019,203.501396000,00:00:00:00:00:08,00:00:00:00:00:03
11020,203.506023000,00:00:00:00:00:08,00:00:00:00:00:03
11021,203.509720000,00:00:00:00:00:08,00:00:00:00:00:03
11072,204.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11073,204.503272000,00:00:00:00:00:08,00:00:00:00:00:03
11120,205.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11121,205.501036000,00:00:00:00:00:08,00:00:00:00:00:03
11122,205.504469000,00:00:00:00:00:08,00:00:00:00:00:03
11168,206.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11169,206.500796000,00:00:00:00:00:08,00:00:00:00:00:03
11219,207.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11220,207.502574000,00:00:00:00:00:08,00:00:00:00:00:03
11221,207.506699000,00:00:00:00:00:08,00:00:00:00:00:03
11271,208.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11272,208.500936000,00:00:00:00:00:08,00:00:00:00:00:03
11273,208.505003000,00:00:00:00:00:08,00:00:00:00:00:03
11323,209.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11324,209.501036000,00:00:00:00:00:08,00:00:00:00:00:03
11375,210.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11376,210.502814000,00:00:00:00:00:08,00:00:00:00:00:03
11377,210.507389000,00:00:00:00:00:08,00:00:00:00:00:03
11424,211.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11425,211.505527000,00:00:00:00:00:08,00:00:00:00:00:03
11476,212.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11477,212.501516000,00:00:00:00:00:08,00:00:00:00:00:03
11528,213.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11529,213.501656000,00:00:00:00:00:08,00:00:00:00:00:03
11530,213.506061000,00:00:00:00:00:08,00:00:00:00:00:03
11576,214.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11577,214.501416000,00:00:00:00:00:08,00:00:00:00:00:03
11578,214.505803000,00:00:00:00:00:08,00:00:00:00:00:03
11629,215.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11630,215.502134000,00:00:00:00:00:08,00:00:00:00:00:03
11684,216.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11685,216.502434000,00:00:00:00:00:08,00:00:00:00:00:03
11739,217.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11740,217.502374000,00:00:00:00:00:08,00:00:00:00:00:03
11786,218.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11787,218.501196000,00:00:00:00:00:08,00:00:00:00:00:03
11833,219.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11834,219.501076000,00:00:00:00:00:08,00:00:00:00:00:03
11889,220.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11890,220.503591000,00:00:00:00:00:08,00:00:00:00:00:03
11891,220.505048000,00:00:00:00:00:08,00:00:00:00:00:03
11892,220.511041000,00:00:00:00:00:08,00:00:00:00:00:03
11945,221.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11946,221.502174000,00:00:00:00:00:08,00:00:00:00:00:03
11947,221.505944000,00:00:00:00:00:08,00:00:00:00:00:03
11948,221.507921000,00:00:00:00:00:08,00:00:00:00:00:03
11994,222.499959000,00:00:00:00:00:08,00:00:00:00:00:03
11995,222.500776000,00:00:00:00:00:08,00:00:00:00:00:03
12041,223.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12042,223.500816000,00:00:00:00:00:08,00:00:00:00:00:03
12093,224.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12094,224.501914000,00:00:00:00:00:08,00:00:00:00:00:03
12144,225.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12145,225.504329000,00:00:00:00:00:08,00:00:00:00:00:03
12198,226.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12199,226.501734000,00:00:00:00:00:08,00:00:00:00:00:03
12245,227.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12246,227.500796000,00:00:00:00:00:08,00:00:00:00:00:03
12298,228.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12299,228.505487000,00:00:00:00:00:08,00:00:00:00:00:03
12346,229.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12347,229.501634000,00:00:00:00:00:08,00:00:00:00:00:03
12389,230.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12390,230.501056000,00:00:00:00:00:08,00:00:00:00:00:03
12433,231.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12434,231.505247000,00:00:00:00:00:08,00:00:00:00:00:03
12476,232.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12477,232.503211000,00:00:00:00:00:08,00:00:00:00:00:03
12519,233.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12520,233.502034000,00:00:00:00:00:08,00:00:00:00:00:03
12521,233.506562000,00:00:00:00:00:08,00:00:00:00:00:03
12564,234.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12565,234.502374000,00:00:00:00:00:08,00:00:00:00:00:03
12608,235.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12609,235.501056000,00:00:00:00:00:08,00:00:00:00:00:03
12652,236.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12653,236.503611000,00:00:00:00:00:08,00:00:00:00:00:03
12654,236.505588000,00:00:00:00:00:08,00:00:00:00:00:03
12655,236.508685000,00:00:00:00:00:08,00:00:00:00:00:03
12656,236.514581000,00:00:00:00:00:08,00:00:00:00:00:03
12698,237.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12699,237.503231000,00:00:00:00:00:08,00:00:00:00:00:03
12700,237.505428000,00:00:00:00:00:08,00:00:00:00:00:03
12743,238.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12744,238.500756000,00:00:00:00:00:08,00:00:00:00:00:03
12790,239.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12791,239.501416000,00:00:00:00:00:08,00:00:00:00:00:03
12792,239.507221000,00:00:00:00:00:08,00:00:00:00:00:03
12834,240.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12835,240.503711000,00:00:00:00:00:08,00:00:00:00:00:03
12836,240.505448000,00:00:00:00:00:08,00:00:00:00:00:03
12837,240.508805000,00:00:00:00:00:08,00:00:00:00:00:03
12880,241.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12881,241.503232000,00:00:00:00:00:08,00:00:00:00:00:03
12882,241.506169000,00:00:00:00:00:08,00:00:00:00:00:03
12928,242.499959000,00:00:00:00:00:08,00:00:00:00:00:03
12929,242.500896000,00:00:00:00:00:08,00:00:00:00:00:03
12995,243.506563000,00:00:00:00:00:08,00:00:00:00:00:03
13037,244.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13038,244.500816000,00:00:00:00:00:08,00:00:00:00:00:03
13084,245.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13085,245.502474000,00:00:00:00:00:08,00:00:00:00:00:03
13128,246.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13129,246.501694000,00:00:00:00:00:08,00:00:00:00:00:03
13174,247.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13175,247.500876000,00:00:00:00:00:08,00:00:00:00:00:03
13218,248.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13219,248.501674000,00:00:00:00:00:08,00:00:00:00:00:03
13261,249.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13262,249.504429000,00:00:00:00:00:08,00:00:00:00:00:03
13304,250.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13305,250.501236000,00:00:00:00:00:08,00:00:00:00:00:03
13306,250.505283000,00:00:00:00:00:08,00:00:00:00:00:03
13307,250.508476000,00:00:00:00:00:08,00:00:00:00:00:03
13349,251.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13350,251.500616000,00:00:00:00:00:08,00:00:00:00:00:03
13392,252.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13393,252.501256000,00:00:00:00:00:08,00:00:00:00:00:03
13435,253.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13436,253.503711000,00:00:00:00:00:08,00:00:00:00:00:03
13437,253.505668000,00:00:00:00:00:08,00:00:00:00:00:03
13479,254.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13480,254.501136000,00:00:00:00:00:08,00:00:00:00:00:03
13522,255.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13523,255.500656000,00:00:00:00:00:08,00:00:00:00:00:03
13567,256.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13568,256.503032000,00:00:00:00:00:08,00:00:00:00:00:03
13610,257.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13611,257.500696000,00:00:00:00:00:08,00:00:00:00:00:03
13654,258.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13655,258.503012000,00:00:00:00:00:08,00:00:00:00:00:03
13700,259.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13701,259.502234000,00:00:00:00:00:08,00:00:00:00:00:03
13743,260.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13744,260.500736000,00:00:00:00:00:08,00:00:00:00:00:03
13786,261.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13787,261.501356000,00:00:00:00:00:08,00:00:00:00:00:03
13788,261.507319000,00:00:00:00:00:08,00:00:00:00:00:03
13830,262.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13831,262.502434000,00:00:00:00:00:08,00:00:00:00:00:03
13832,262.504244000,00:00:00:00:00:08,00:00:00:00:00:03
13875,263.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13876,263.501256000,00:00:00:00:00:08,00:00:00:00:00:03
13919,264.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13920,264.501336000,00:00:00:00:00:08,00:00:00:00:00:03
13921,264.505443000,00:00:00:00:00:08,00:00:00:00:00:03
13964,265.499959000,00:00:00:00:00:08,00:00:00:00:00:03
13965,265.502892000,00:00:00:00:00:08,00:00:00:00:00:03
14008,266.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14009,266.500836000,00:00:00:00:00:08,00:00:00:00:00:03
14052,267.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14053,267.502334000,00:00:00:00:00:08,00:00:00:00:00:03
14095,268.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14096,268.501714000,00:00:00:00:00:08,00:00:00:00:00:03
14139,269.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14140,269.503492000,00:00:00:00:00:08,00:00:00:00:00:03
14184,270.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14185,270.501816000,00:00:00:00:00:08,00:00:00:00:00:03
14186,270.503305000,00:00:00:00:00:08,00:00:00:00:00:03
14229,271.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14230,271.502514000,00:00:00:00:00:08,00:00:00:00:00:03
14231,271.506799000,00:00:00:00:00:08,00:00:00:00:00:03
14275,272.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14276,272.502614000,00:00:00:00:00:08,00:00:00:00:00:03
14320,273.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14321,273.501176000,00:00:00:00:00:08,00:00:00:00:00:03
14365,274.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14366,274.500976000,00:00:00:00:00:08,00:00:00:00:00:03
14408,275.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14409,275.500756000,00:00:00:00:00:08,00:00:00:00:00:03
14410,275.504503000,00:00:00:00:00:08,00:00:00:00:00:03
14452,276.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14453,276.500816000,00:00:00:00:00:08,00:00:00:00:00:03
14497,277.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14498,277.500696000,00:00:00:00:00:08,00:00:00:00:00:03
14499,277.505241000,00:00:00:00:00:08,00:00:00:00:00:03
14541,278.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14542,278.500736000,00:00:00:00:00:08,00:00:00:00:00:03
14543,278.501613000,00:00:00:00:00:08,00:00:00:00:00:03
14586,279.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14587,279.502494000,00:00:00:00:00:08,00:00:00:00:00:03
14630,280.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14631,280.501456000,00:00:00:00:00:08,00:00:00:00:00:03
14632,280.508060000,00:00:00:00:00:08,00:00:00:00:00:03
14678,281.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14679,281.505527000,00:00:00:00:00:08,00:00:00:00:00:03
14721,282.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14722,282.500736000,00:00:00:00:00:08,00:00:00:00:00:03
14723,282.506641000,00:00:00:00:00:08,00:00:00:00:00:03
14765,283.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14766,283.501236000,00:00:00:00:00:08,00:00:00:00:00:03
14767,283.504063000,00:00:00:00:00:08,00:00:00:00:00:03
14811,284.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14812,284.500896000,00:00:00:00:00:08,00:00:00:00:00:03
14855,285.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14856,285.503132000,00:00:00:00:00:08,00:00:00:00:00:03
14898,286.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14899,286.500876000,00:00:00:00:00:08,00:00:00:00:00:03
14941,287.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14942,287.500636000,00:00:00:00:00:08,00:00:00:00:00:03
14985,288.499959000,00:00:00:00:00:08,00:00:00:00:00:03
14986,288.500596000,00:00:00:00:00:08,00:00:00:00:00:03
15029,289.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15030,289.505587000,00:00:00:00:00:08,00:00:00:00:00:03
15071,290.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15072,290.504510000,00:00:00:00:00:08,00:00:00:00:00:03
15114,291.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15115,291.501116000,00:00:00:00:00:08,00:00:00:00:00:03
15116,291.507599000,00:00:00:00:00:08,00:00:00:00:00:03
15162,292.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15163,292.500676000,00:00:00:00:00:08,00:00:00:00:00:03
15205,293.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15206,293.501076000,00:00:00:00:00:08,00:00:00:00:00:03
15248,294.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15249,294.501854000,00:00:00:00:00:08,00:00:00:00:00:03
15293,295.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15294,295.503011000,00:00:00:00:00:08,00:00:00:00:00:03
15295,295.507864000,00:00:00:00:00:08,00:00:00:00:00:03
15337,296.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15338,296.505247000,00:00:00:00:00:08,00:00:00:00:00:03
15382,297.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15383,297.505547000,00:00:00:00:00:08,00:00:00:00:00:03
15426,298.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15427,298.501056000,00:00:00:00:00:08,00:00:00:00:00:03
15428,298.501693000,00:00:00:00:00:08,00:00:00:00:00:03
15470,299.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15471,299.500756000,00:00:00:00:00:08,00:00:00:00:00:03
15513,300.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15514,300.502034000,00:00:00:00:00:08,00:00:00:00:00:03
15556,301.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15557,301.501794000,00:00:00:00:00:08,00:00:00:00:00:03
15599,302.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15600,302.501376000,00:00:00:00:00:08,00:00:00:00:00:03
15601,302.503385000,00:00:00:00:00:08,00:00:00:00:00:03
15643,303.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15644,303.502454000,00:00:00:00:00:08,00:00:00:00:00:03
15687,304.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15688,304.503850000,00:00:00:00:00:08,00:00:00:00:00:03
15689,304.505269000,00:00:00:00:00:08,00:00:00:00:00:03
15731,305.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15732,305.501794000,00:00:00:00:00:08,00:00:00:00:00:03
15774,306.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15775,306.500696000,00:00:00:00:00:08,00:00:00:00:00:03
15817,307.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15818,307.503471000,00:00:00:00:00:08,00:00:00:00:00:03
15819,307.504808000,00:00:00:00:00:08,00:00:00:00:00:03
15820,307.506025000,00:00:00:00:00:08,00:00:00:00:00:03
15863,308.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15864,308.500636000,00:00:00:00:00:08,00:00:00:00:00:03
15865,308.504683000,00:00:00:00:00:08,00:00:00:00:00:03
15909,309.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15910,309.504190000,00:00:00:00:00:08,00:00:00:00:00:03
15952,310.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15953,310.503132000,00:00:00:00:00:08,00:00:00:00:00:03
15995,311.499959000,00:00:00:00:00:08,00:00:00:00:00:03
15996,311.500756000,00:00:00:00:00:08,00:00:00:00:00:03
15997,311.502565000,00:00:00:00:00:08,00:00:00:00:00:03
16039,312.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16040,312.501874000,00:00:00:00:00:08,00:00:00:00:00:03
16081,313.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16082,313.503631000,00:00:00:00:00:08,00:00:00:00:00:03
16083,313.508264000,00:00:00:00:00:08,00:00:00:00:00:03
16127,314.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16128,314.501736000,00:00:00:00:00:08,00:00:00:00:00:03
16129,314.506443000,00:00:00:00:00:08,00:00:00:00:00:03
16130,314.510096000,00:00:00:00:00:08,00:00:00:00:00:03
16172,315.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16173,315.503552000,00:00:00:00:00:08,00:00:00:00:00:03
16216,316.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16217,316.500856000,00:00:00:00:00:08,00:00:00:00:00:03
16260,317.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16261,317.504329000,00:00:00:00:00:08,00:00:00:00:00:03
16305,318.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16306,318.503151000,00:00:00:00:00:08,00:00:00:00:00:03
16307,318.504668000,00:00:00:00:00:08,00:00:00:00:00:03
16349,319.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16350,319.501596000,00:00:00:00:00:08,00:00:00:00:00:03
16351,319.505003000,00:00:00:00:00:08,00:00:00:00:00:03
16393,320.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16394,320.500696000,00:00:00:00:00:08,00:00:00:00:00:03
16437,321.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16438,321.503751000,00:00:00:00:00:08,00:00:00:00:00:03
16439,321.506387000,00:00:00:00:00:08,00:00:00:00:00:03
16482,322.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16483,322.503432000,00:00:00:00:00:08,00:00:00:00:00:03
16525,323.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16526,323.503152000,00:00:00:00:00:08,00:00:00:00:00:03
16569,324.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16570,324.500876000,00:00:00:00:00:08,00:00:00:00:00:03
16571,324.505366000,00:00:00:00:00:08,00:00:00:00:00:03
16614,325.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16615,325.500936000,00:00:00:00:00:08,00:00:00:00:00:03
16616,325.507400000,00:00:00:00:00:08,00:00:00:00:00:03
16658,326.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16659,326.500616000,00:00:00:00:00:08,00:00:00:00:00:03
16701,327.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16702,327.500696000,00:00:00:00:00:08,00:00:00:00:00:03
16703,327.501473000,00:00:00:00:00:08,00:00:00:00:00:03
16746,328.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16747,328.505587000,00:00:00:00:00:08,00:00:00:00:00:03
16789,329.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16790,329.500896000,00:00:00:00:00:08,00:00:00:00:00:03
16832,330.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16833,330.501874000,00:00:00:00:00:08,00:00:00:00:00:03
16875,331.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16876,331.503691000,00:00:00:00:00:08,00:00:00:00:00:03
16877,331.508444000,00:00:00:00:00:08,00:00:00:00:00:03
16919,332.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16920,332.504229000,00:00:00:00:00:08,00:00:00:00:00:03
16962,333.499959000,00:00:00:00:00:08,00:00:00:00:00:03
16963,333.504349000,00:00:00:00:00:08,00:00:00:00:00:03
17007,334.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17008,334.502414000,00:00:00:00:00:08,00:00:00:00:00:03
17009,334.507920000,00:00:00:00:00:08,00:00:00:00:00:03
17051,335.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17052,335.502114000,00:00:00:00:00:08,00:00:00:00:00:03
17094,336.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17095,336.500916000,00:00:00:00:00:08,00:00:00:00:00:03
17138,337.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17139,337.501056000,00:00:00:00:00:08,00:00:00:00:00:03
17181,338.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17182,338.500776000,00:00:00:00:00:08,00:00:00:00:00:03
17224,339.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17225,339.502094000,00:00:00:00:00:08,00:00:00:00:00:03
17268,340.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17269,340.500636000,00:00:00:00:00:08,00:00:00:00:00:03
17270,340.507320000,00:00:00:00:00:08,00:00:00:00:00:03
17312,341.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17313,341.500616000,00:00:00:00:00:08,00:00:00:00:00:03
17357,342.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17358,342.504510000,00:00:00:00:00:08,00:00:00:00:00:03
17401,343.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17402,343.503192000,00:00:00:00:00:08,00:00:00:00:00:03
17446,344.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17447,344.501694000,00:00:00:00:00:08,00:00:00:00:00:03
17490,345.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17491,345.503092000,00:00:00:00:00:08,00:00:00:00:00:03
17535,346.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17536,346.503152000,00:00:00:00:00:08,00:00:00:00:00:03
17583,347.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17584,347.502034000,00:00:00:00:00:08,00:00:00:00:00:03
17629,348.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17630,348.500716000,00:00:00:00:00:08,00:00:00:00:00:03
17631,348.505641000,00:00:00:00:00:08,00:00:00:00:00:03
17673,349.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17674,349.501934000,00:00:00:00:00:08,00:00:00:00:00:03
17721,350.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17722,350.503391000,00:00:00:00:00:08,00:00:00:00:00:03
17723,350.506467000,00:00:00:00:00:08,00:00:00:00:00:03
17787,351.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17788,351.503311000,00:00:00:00:00:08,00:00:00:00:00:03
17789,351.505247000,00:00:00:00:00:08,00:00:00:00:00:03
17835,352.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17836,352.502394000,00:00:00:00:00:08,00:00:00:00:00:03
17884,353.499959000,00:00:00:00:00:08,00:00:00:00:00:03
17885,353.503392000,00:00:00:00:00:08,00:00:00:00:00:03
17935,354.499959000,00:00:00:00:00:08,00:00:00:00:00:03
