frame.number,frame.time_relative,wlan.ra,wlan.ta
8143,174.469444000,00:00:00:00:00:08,00:00:00:00:00:03
8145,174.470943000,00:00:00:00:00:08,00:00:00:00:00:04
8189,175.469384000,00:00:00:00:00:08,00:00:00:00:00:03
8191,175.470543000,00:00:00:00:00:08,00:00:00:00:00:04
8239,176.469544000,00:00:00:00:00:08,00:00:00:00:00:03
8241,176.474316000,00:00:00:00:00:08,00:00:00:00:00:04
8289,177.469424000,00:00:00:00:00:08,00:00:00:00:00:04
8291,177.474115000,00:00:00:00:00:08,00:00:00:00:00:03
8339,178.469524000,00:00:00:00:00:08,00:00:00:00:00:03
8340,178.470196000,00:00:00:00:00:08,00:00:00:00:00:04
8342,178.476367000,00:00:00:00:00:08,00:00:00:00:00:03
8390,179.469584000,00:00:00:00:00:08,00:00:00:00:00:03
8391,179.470656000,00:00:00:00:00:08,00:00:00:00:00:04
8393,179.471753000,00:00:00:00:00:08,00:00:00:00:00:03
8437,180.469464000,00:00:00:00:00:08,00:00:00:00:00:03
8439,180.472819000,00:00:00:00:00:08,00:00:00:00:00:04
8483,181.469384000,00:00:00:00:00:08,00:00:00:00:00:04
8485,181.471480000,00:00:00:00:00:08,00:00:00:00:00:03
8530,182.469904000,00:00:00:00:00:08,00:00:00:00:00:03
8531,182.470396000,00:00:00:00:00:08,00:00:00:00:00:04
8533,182.473711000,00:00:00:00:00:08,00:00:00:00:00:03
8534,182.479006000,00:00:00:00:00:08,00:00:00:00:00:03
8582,183.469484000,00:00:00:00:00:08,00:00:00:00:00:04
8584,183.472219000,00:00:00:00:00:08,00:00:00:00:00:03
8632,184.471002000,00:00:00:00:00:08,00:00:00:00:00:03
8634,184.473299000,00:00:00:00:00:08,00:00:00:00:00:04
8678,185.472160000,00:00:00:00:00:08,00:00:00:00:00:03
8680,185.474316000,00:00:00:00:00:08,00:00:00:00:00:04
8728,186.469384000,00:00:00:00:00:08,00:00:00:00:00:03
8730,186.474476000,00:00:00:00:00:08,00:00:00:00:00:04
8782,187.471900000,00:00:00:00:00:08,00:00:00:00:00:03
8784,187.473039000,00:00:00:00:00:08,00:00:00:00:00:04
8835,188.469804000,00:00:00:00:00:08,00:00:00:00:00:03
8837,188.471203000,00:00:00:00:00:08,00:00:00:00:00:04
8880,189.469524000,00:00:00:00:00:08,00:00:00:00:00:03
8881,189.470176000,00:00:00:00:00:08,00:00:00:00:00:04
8883,189.476007000,00:00:00:00:00:08,00:00:00:00:00:03
8927,190.469864000,00:00:00:00:00:08,00:00:00:00:00:03
8929,190.474518000,00:00:00:00:00:08,00:00:00:00:00:04
8977,191.469644000,00:00:00:00:00:08,00:00:00:00:00:04
8979,191.471980000,00:00:00:00:00:08,00:00:00:00:00:03
9032,192.469864000,00:00:00:00:00:08,00:00:00:00:00:03
9034,192.473459000,00:00:00:00:00:08,00:00:00:00:00:04
9085,193.469344000,00:00:00:00:00:08,00:00:00:00:00:03
9087,193.473876000,00:00:00:00:00:08,00:00:00:00:00:04
9130,194.469384000,00:00:00:00:00:08,00:00:00:00:00:03
9132,194.471980000,00:00:00:00:00:08,00:00:00:00:00:04
9176,195.469684000,00:00:00:00:00:08,00:00:00:00:00:03
9177,195.470596000,00:00:00:00:00:08,00:00:00:00:00:04
9179,195.474789000,00:00:00:00:00:08,00:00:00:00:00:03
9227,196.469544000,00:00:00:00:00:08,00:00:00:00:00:04
9229,196.472119000,00:00:00:00:00:08,00:00:00:00:00:03
9230,196.473196000,00:00:00:00:00:08,00:00:00:00:00:03
9278,197.469784000,00:00:00:00:00:08,00:00:00:00:00:03
9279,197.470776000,00:00:00:00:00:08,00:00:00:00:00:04
9281,197.473111000,00:00:00:00:00:08,00:00:00:00:00:03
9329,198.469504000,00:00:00:00:00:08,00:00:00:00:00:04
9331,198.471839000,00:00:00:00:00:08,00:00:00:00:00:03
9332,198.473496000,00:00:00:00:00:08,00:00:00:00:00:03
9380,199.469384000,00:00:00:00:00:08,00:00:00:00:00:03
9382,199.474516000,00:00:00:00:00:08,00:00:00:00:00:04
9426,200.469324000,00:00:00:00:00:08,00:00:00:00:00:04
9428,200.470562000,00:00:00:00:00:08,00:00:00:00:00:03
9472,201.471182000,00:00:00:00:00:08,00:00:00:00:00:03
9473,201.472480000,00:00:00:00:00:08,00:00:00:00:00:04
9475,201.476395000,00:00:00:00:00:08,00:00:00:00:00:03
9520,202.469424000,00:00:00:00:00:08,00:00:00:00:00:03
9522,202.474098000,00:00:00:00:00:08,00:00:00:00:00:04
9571,203.470144000,00:00:00:00:00:08,00:00:00:00:00:03
9572,203.470676000,00:00:00:00:00:08,00:00:00:00:00:04
9574,203.474771000,00:00:00:00:00:08,00:00:00:00:00:03
9575,203.478468000,00:00:00:00:00:08,00:00:00:00:00:03
9624,204.469864000,00:00:00:00:00:08,00:00:00:00:00:04
9626,204.472020000,00:00:00:00:00:08,00:00:00:00:00:03
9670,205.469784000,00:00:00:00:00:08,00:00:00:00:00:03
9671,205.470602000,00:00:00:00:00:08,00:00:00:00:00:04
9673,205.473217000,00:00:00:00:00:08,00:00:00:00:00:03
9717,206.469544000,00:00:00:00:00:08,00:00:00:00:00:03
9719,206.471820000,00:00:00:00:00:08,00:00:00:00:00:04
9767,207.469844000,00:00:00:00:00:08,00:00:00:00:00:04
9769,207.471322000,00:00:00:00:00:08,00:00:00:00:00:03
9770,207.475447000,00:00:00:00:00:08,00:00:00:00:00:03
9818,208.469684000,00:00:00:00:00:08,00:00:00:00:00:03
9819,208.470796000,00:00:00:00:00:08,00:00:00:00:00:04
9821,208.473751000,00:00:00:00:00:08,00:00:00:00:00:03
9870,209.469784000,00:00:00:00:00:08,00:00:00:00:00:03
9872,209.472141000,00:00:00:00:00:08,00:00:00:00:00:04
9920,210.470044000,00:00:00:00:00:08,00:00:00:00:00:04
9922,210.471562000,00:00:00:00:00:08,00:00:00:00:00:03
9923,210.476137000,00:00:00:00:00:08,00:00:00:00:00:03
9967,211.471860000,00:00:00:00:00:08,00:00:00:00:00:04
9969,211.474275000,00:00:00:00:00:08,00:00:00:00:00:03
10017,212.470264000,00:00:00:00:00:08,00:00:00:00:00:03
10019,212.473559000,00:00:00:00:00:08,00:00:00:00:00:04
10067,213.470404000,00:00:00:00:00:08,00:00:00:00:00:03
10068,213.471016000,00:00:00:00:00:08,00:00:00:00:00:04
10070,213.474809000,00:00:00:00:00:08,00:00:00:00:00:03
10114,214.470164000,00:00:00:00:00:08,00:00:00:00:00:03
10115,214.471056000,00:00:00:00:00:08,00:00:00:00:00:04
10117,214.474551000,00:00:00:00:00:08,00:00:00:00:00:03
10165,215.470882000,00:00:00:00:00:08,00:00:00:00:00:03
10167,215.473259000,00:00:00:00:00:08,00:00:00:00:00:04
10219,216.471182000,00:00:00:00:00:08,00:00:00:00:00:03
10221,216.472361000,00:00:00:00:00:08,00:00:00:00:00:04
10272,217.471122000,00:00:00:00:00:08,00:00:00:00:00:03
10274,217.472301000,00:00:00:00:00:08,00:00:00:00:00:04
10317,218.469944000,00:00:00:00:00:08,00:00:00:00:00:03
10319,218.473419000,00:00:00:00:00:08,00:00:00:00:00:04
10363,219.469824000,00:00:00:00:00:08,00:00:00:00:00:03
10365,219.470863000,00:00:00:00:00:08,00:00:00:00:00:04
10417,220.469984000,00:00:00:00:00:08,00:00:00:00:00:04
10419,220.472339000,00:00:00:00:00:08,00:00:00:00:00:03
10420,220.473796000,00:00:00:00:00:08,00:00:00:00:00:03
10421,220.479789000,00:00:00:00:00:08,00:00:00:00:00:03
10472,221.469844000,00:00:00:00:00:08,00:00:00:00:00:04
10474,221.470922000,00:00:00:00:00:08,00:00:00:00:00:03
10475,221.474692000,00:00:00:00:00:08,00:00:00:00:00:03
10476,221.476669000,00:00:00:00:00:08,00:00:00:00:00:03
10519,222.469524000,00:00:00:00:00:08,00:00:00:00:00:03
10521,222.470623000,00:00:00:00:00:08,00:00:00:00:00:04
10565,223.469564000,00:00:00:00:00:08,00:00:00:00:00:03
10567,223.471083000,00:00:00:00:00:08,00:00:00:00:00:04
10568,223.476516000,00:00:00:00:00:08,00:00:00:00:00:04
10616,224.469464000,00:00:00:00:00:08,00:00:00:00:00:04
10618,224.470662000,00:00:00:00:00:08,00:00:00:00:00:03
10666,225.470402000,00:00:00:00:00:08,00:00:00:00:00:04
10668,225.473077000,00:00:00:00:00:08,00:00:00:00:00:03
10713,226.469464000,00:00:00:00:00:08,00:00:00:00:00:04
10715,226.470482000,00:00:00:00:00:08,00:00:00:00:00:03
10755,227.469544000,00:00:00:00:00:08,00:00:00:00:00:03
10757,227.470623000,00:00:00:00:00:08,00:00:00:00:00:04
10801,228.471740000,00:00:00:00:00:08,00:00:00:00:00:04
10803,228.474235000,00:00:00:00:00:08,00:00:00:00:00:03
10840,229.469364000,00:00:00:00:00:08,00:00:00:00:00:04
10842,229.470382000,00:00:00:00:00:08,00:00:00:00:00:03
10874,230.469804000,00:00:00:00:00:08,00:00:00:00:00:03
10876,230.473399000,00:00:00:00:00:08,00:00:00:00:00:04
10908,231.471700000,00:00:00:00:00:08,00:00:00:00:00:04
10910,231.473995000,00:00:00:00:00:08,00:00:00:00:00:03
10942,232.469564000,00:00:00:00:00:08,00:00:00:00:00:04
10944,232.471959000,00:00:00:00:00:08,00:00:00:00:00:03
10976,233.469644000,00:00:00:00:00:08,00:00:00:00:00:04
10978,233.470782000,00:00:00:00:00:08,00:00:00:00:00:03
10979,233.475310000,00:00:00:00:00:08,00:00:00:00:00:03
11011,234.471122000,00:00:00:00:00:08,00:00:00:00:00:03
11013,234.472141000,00:00:00:00:00:08,00:00:00:00:00:04
11045,235.469804000,00:00:00:00:00:08,00:00:00:00:00:03
11047,235.473379000,00:00:00:00:00:08,00:00:00:00:00:04
11079,236.469544000,00:00:00:00:00:08,00:00:00:00:00:04
11081,236.472359000,00:00:00:00:00:08,00:00:00:00:00:03
11082,236.474336000,00:00:00:00:00:08,00:00:00:00:00:03
11083,236.477433000,00:00:00:00:00:08,00:00:00:00:00:03
11084,236.483329000,00:00:00:00:00:08,00:00:00:00:00:03
11116,237.469364000,00:00:00:00:00:08,00:00:00:00:00:04
11118,237.471979000,00:00:00:00:00:08,00:00:00:00:00:03
11119,237.474176000,00:00:00:00:00:08,00:00:00:00:00:03
11151,238.469504000,00:00:00:00:00:08,00:00:00:00:00:03
11153,238.471820000,00:00:00:00:00:08,00:00:00:00:00:04
11185,239.470164000,00:00:00:00:00:08,00:00:00:00:00:03
11186,239.471116000,00:00:00:00:00:08,00:00:00:00:00:04
11188,239.475969000,00:00:00:00:00:08,00:00:00:00:00:03
11220,240.469344000,00:00:00:00:00:08,00:00:00:00:00:04
11222,240.472459000,00:00:00:00:00:08,00:00:00:00:00:03
11223,240.474196000,00:00:00:00:00:08,00:00:00:00:00:03
11224,240.477553000,00:00:00:00:00:08,00:00:00:00:00:03
11256,241.469524000,00:00:00:00:00:08,00:00:00:00:00:04
11258,241.471980000,00:00:00:00:00:08,00:00:00:00:00:03
11259,241.474917000,00:00:00:00:00:08,00:00:00:00:00:03
11296,242.469644000,00:00:00:00:00:08,00:00:00:00:00:03
11298,242.471821000,00:00:00:00:00:08,00:00:00:00:00:04
11347,243.475311000,00:00:00:00:00:08,00:00:00:00:00:03
11352,243.482833000,00:00:00:00:00:08,00:00:00:00:00:04
11384,244.469564000,00:00:00:00:00:08,00:00:00:00:00:03
11386,244.470883000,00:00:00:00:00:08,00:00:00:00:00:04
11418,245.469744000,00:00:00:00:00:08,00:00:00:00:00:04
11420,245.471222000,00:00:00:00:00:08,00:00:00:00:00:03
11452,246.470442000,00:00:00:00:00:08,00:00:00:00:00:03
11454,246.474118000,00:00:00:00:00:08,00:00:00:00:00:04
11486,247.469624000,00:00:00:00:00:08,00:00:00:00:00:03
11488,247.473379000,00:00:00:00:00:08,00:00:00:00:00:04
11520,248.470422000,00:00:00:00:00:08,00:00:00:00:00:03
11522,248.474258000,00:00:00:00:00:08,00:00:00:00:00:04
11554,249.471840000,00:00:00:00:00:08,00:00:00:00:00:04
11556,249.473177000,00:00:00:00:00:08,00:00:00:00:00:03
11588,250.469984000,00:00:00:00:00:08,00:00:00:00:00:03
11589,250.470656000,00:00:00:00:00:08,00:00:00:00:00:04
11591,250.474031000,00:00:00:00:00:08,00:00:00:00:00:03
11592,250.477224000,00:00:00:00:00:08,00:00:00:00:00:03
11624,251.469364000,00:00:00:00:00:08,00:00:00:00:00:03
11626,251.470523000,00:00:00:00:00:08,00:00:00:00:00:04
11658,252.470004000,00:00:00:00:00:08,00:00:00:00:00:03
11660,252.472561000,00:00:00:00:00:08,00:00:00:00:00:04
11692,253.470204000,00:00:00:00:00:08,00:00:00:00:00:04
11694,253.472459000,00:00:00:00:00:08,00:00:00:00:00:03
11695,253.474416000,00:00:00:00:00:08,00:00:00:00:00:03
11727,254.469884000,00:00:00:00:00:08,00:00:00:00:00:03
11729,254.471921000,00:00:00:00:00:08,00:00:00:00:00:04
11761,255.469404000,00:00:00:00:00:08,00:00:00:00:00:03
11763,255.472819000,00:00:00:00:00:08,00:00:00:00:00:04
11795,256.471780000,00:00:00:00:00:08,00:00:00:00:00:03
11797,256.474456000,00:00:00:00:00:08,00:00:00:00:00:04
11829,257.469444000,00:00:00:00:00:08,00:00:00:00:00:03
11831,257.471900000,00:00:00:00:00:08,00:00:00:00:00:04
11863,258.471760000,00:00:00:00:00:08,00:00:00:00:00:03
11865,258.474276000,00:00:00:00:00:08,00:00:00:00:00:04
11897,259.469484000,00:00:00:00:00:08,00:00:00:00:00:04
11899,259.470982000,00:00:00:00:00:08,00:00:00:00:00:03
11931,260.469484000,00:00:00:00:00:08,00:00:00:00:00:03
11933,260.470603000,00:00:00:00:00:08,00:00:00:00:00:04
11965,261.470104000,00:00:00:00:00:08,00:00:00:00:00:03
11966,261.470856000,00:00:00:00:00:08,00:00:00:00:00:04
11968,261.476067000,00:00:00:00:00:08,00:00:00:00:00:03
12000,262.469904000,00:00:00:00:00:08,00:00:00:00:00:04
12002,262.471182000,00:00:00:00:00:08,00:00:00:00:00:03
12003,262.472992000,00:00:00:00:00:08,00:00:00:00:00:03
12035,263.470004000,00:00:00:00:00:08,00:00:00:00:00:03
12037,263.473179000,00:00:00:00:00:08,00:00:00:00:00:04
12069,264.470084000,00:00:00:00:00:08,00:00:00:00:00:03
12070,264.470956000,00:00:00:00:00:08,00:00:00:00:00:04
12072,264.474191000,00:00:00:00:00:08,00:00:00:00:00:03
12104,265.471640000,00:00:00:00:00:08,00:00:00:00:00:03
12106,265.474296000,00:00:00:00:00:08,00:00:00:00:00:04
12138,266.469584000,00:00:00:00:00:08,00:00:00:00:00:03
12140,266.472779000,00:00:00:00:00:08,00:00:00:00:00:04
12172,267.469704000,00:00:00:00:00:08,00:00:00:00:00:04
12174,267.471082000,00:00:00:00:00:08,00:00:00:00:00:03
12206,268.469364000,00:00:00:00:00:08,00:00:00:00:00:04
12208,268.470462000,00:00:00:00:00:08,00:00:00:00:00:03
12240,269.470982000,00:00:00:00:00:08,00:00:00:00:00:04
12241,269.472240000,00:00:00:00:00:08,00:00:00:00:00:03
12243,269.473799000,00:00:00:00:00:08,00:00:00:00:00:04
12275,270.470564000,00:00:00:00:00:08,00:00:00:00:00:03
12276,270.470996000,00:00:00:00:00:08,00:00:00:00:00:04
12278,270.472053000,00:00:00:00:00:08,00:00:00:00:00:03
12310,271.469944000,00:00:00:00:00:08,00:00:00:00:00:04
12312,271.471262000,00:00:00:00:00:08,00:00:00:00:00:03
12313,271.475547000,00:00:00:00:00:08,00:00:00:00:00:03
12345,272.471362000,00:00:00:00:00:08,00:00:00:00:00:03
12347,272.472421000,00:00:00:00:00:08,00:00:00:00:00:04
12379,273.469924000,00:00:00:00:00:08,00:00:00:00:00:03
12381,273.472200000,00:00:00:00:00:08,00:00:00:00:00:04
12413,274.469724000,00:00:00:00:00:08,00:00:00:00:00:03
12415,274.472020000,00:00:00:00:00:08,00:00:00:00:00:04
12447,275.469504000,00:00:00:00:00:08,00:00:00:00:00:03
12448,275.470496000,00:00:00:00:00:08,00:00:00:00:00:04
12450,275.473251000,00:00:00:00:00:08,00:00:00:00:00:03
12482,276.469564000,00:00:00:00:00:08,00:00:00:00:00:03
12484,276.470623000,00:00:00:00:00:08,00:00:00:00:00:04
12516,277.469444000,00:00:00:00:00:08,00:00:00:00:00:03
12517,277.470296000,00:00:00:00:00:08,00:00:00:00:00:04
12519,277.473989000,00:00:00:00:00:08,00:00:00:00:00:03
12551,278.469484000,00:00:00:00:00:08,00:00:00:00:00:03
12552,278.470361000,00:00:00:00:00:08,00:00:00:00:00:03
12554,278.471380000,00:00:00:00:00:08,00:00:00:00:00:04
12586,279.470084000,00:00:00:00:00:08,00:00:00:00:00:04
12588,279.471242000,00:00:00:00:00:08,00:00:00:00:00:03
12620,280.470204000,00:00:00:00:00:08,00:00:00:00:00:03
12621,280.470896000,00:00:00:00:00:08,00:00:00:00:00:04
12623,280.476808000,00:00:00:00:00:08,00:00:00:00:00:03
12655,281.469364000,00:00:00:00:00:08,00:00:00:00:00:04
12657,281.474275000,00:00:00:00:00:08,00:00:00:00:00:03
12689,282.469484000,00:00:00:00:00:08,00:00:00:00:00:03
12690,282.470136000,00:00:00:00:00:08,00:00:00:00:00:04
12692,282.475389000,00:00:00:00:00:08,00:00:00:00:00:03
12724,283.469984000,00:00:00:00:00:08,00:00:00:00:00:03
12725,283.470576000,00:00:00:00:00:08,00:00:00:00:00:04
12727,283.472811000,00:00:00:00:00:08,00:00:00:00:00:03
12760,284.469644000,00:00:00:00:00:08,00:00:00:00:00:03
12762,284.471861000,00:00:00:00:00:08,00:00:00:00:00:04
12794,285.470802000,00:00:00:00:00:08,00:00:00:00:00:04
12796,285.471880000,00:00:00:00:00:08,00:00:00:00:00:03
12828,286.469624000,00:00:00:00:00:08,00:00:00:00:00:03
12830,286.474518000,00:00:00:00:00:08,00:00:00:00:00:04
12862,287.469384000,00:00:00:00:00:08,00:00:00:00:00:03
12864,287.472899000,00:00:00:00:00:08,00:00:00:00:00:04
12896,288.469344000,00:00:00:00:00:08,00:00:00:00:00:03
12898,288.473419000,00:00:00:00:00:08,00:00:00:00:00:04
12930,289.472000000,00:00:00:00:00:08,00:00:00:00:00:04
12932,289.474335000,00:00:00:00:00:08,00:00:00:00:00:03
12964,290.469504000,00:00:00:00:00:08,00:00:00:00:00:04
12966,290.473258000,00:00:00:00:00:08,00:00:00:00:00:03
12998,291.469864000,00:00:00:00:00:08,00:00:00:00:00:03
12999,291.470756000,00:00:00:00:00:08,00:00:00:00:00:04
13001,291.476347000,00:00:00:00:00:08,00:00:00:00:00:03
13033,292.469424000,00:00:00:00:00:08,00:00:00:00:00:03
13035,292.470483000,00:00:00:00:00:08,00:00:00:00:00:04
13067,293.469824000,00:00:00:00:00:08,00:00:00:00:00:03
13069,293.470943000,00:00:00:00:00:08,00:00:00:00:00:04
13101,294.470602000,00:00:00:00:00:08,00:00:00:00:00:03
13103,294.473998000,00:00:00:00:00:08,00:00:00:00:00:04
13135,295.469324000,00:00:00:00:00:08,00:00:00:00:00:04
13137,295.471759000,00:00:00:00:00:08,00:00:00:00:00:03
13138,295.476612000,00:00:00:00:00:08,00:00:00:00:00:03
13170,296.469624000,00:00:00:00:00:08,00:00:00:00:00:04
13172,296.473995000,00:00:00:00:00:08,00:00:00:00:00:03
13204,297.469364000,00:00:00:00:00:08,00:00:00:00:00:04
13206,297.474295000,00:00:00:00:00:08,00:00:00:00:00:03
13238,298.469804000,00:00:00:00:00:08,00:00:00:00:00:03
13239,298.470441000,00:00:00:00:00:08,00:00:00:00:00:03
13241,298.472997000,00:00:00:00:00:08,00:00:00:00:00:04
13273,299.469504000,00:00:00:00:00:08,00:00:00:00:00:03
13275,299.473019000,00:00:00:00:00:08,00:00:00:00:00:04
13307,300.470782000,00:00:00:00:00:08,00:00:00:00:00:03
13309,300.471961000,00:00:00:00:00:08,00:00:00:00:00:04
13310,300.473319000,00:00:00:00:00:08,00:00:00:00:00:04
13342,301.469504000,00:00:00:00:00:08,00:00:00:00:00:04
13344,301.470542000,00:00:00:00:00:08,00:00:00:00:00:03
13376,302.470124000,00:00:00:00:00:08,00:00:00:00:00:03
13377,302.471016000,00:00:00:00:00:08,00:00:00:00:00:04
13379,302.472133000,00:00:00:00:00:08,00:00:00:00:00:03
13411,303.471202000,00:00:00:00:00:08,00:00:00:00:00:03
13413,303.474498000,00:00:00:00:00:08,00:00:00:00:00:04
13445,304.469344000,00:00:00:00:00:08,00:00:00:00:00:04
13447,304.472598000,00:00:00:00:00:08,00:00:00:00:00:03
13448,304.474017000,00:00:00:00:00:08,00:00:00:00:00:03
13480,305.470542000,00:00:00:00:00:08,00:00:00:00:00:03
13482,305.471821000,00:00:00:00:00:08,00:00:00:00:00:04
13515,306.469444000,00:00:00:00:00:08,00:00:00:00:00:03
13517,306.473079000,00:00:00:00:00:08,00:00:00:00:00:04
13549,307.469504000,00:00:00:00:00:08,00:00:00:00:00:04
13551,307.472219000,00:00:00:00:00:08,00:00:00:00:00:03
13552,307.473556000,00:00:00:00:00:08,00:00:00:00:00:03
13553,307.474773000,00:00:00:00:00:08,00:00:00:00:00:03
13585,308.469384000,00:00:00:00:00:08,00:00:00:00:00:03
13586,308.470036000,00:00:00:00:00:08,00:00:00:00:00:04
13588,308.473431000,00:00:00:00:00:08,00:00:00:00:00:03
13620,309.469344000,00:00:00:00:00:08,00:00:00:00:00:04
13622,309.472938000,00:00:00:00:00:08,00:00:00:00:00:03
13654,310.471880000,00:00:00:00:00:08,00:00:00:00:00:03
13656,310.472979000,00:00:00:00:00:08,00:00:00:00:00:04
13688,311.469504000,00:00:00:00:00:08,00:00:00:00:00:03
13689,311.470116000,00:00:00:00:00:08,00:00:00:00:00:04
13691,311.471313000,00:00:00:00:00:08,00:00:00:00:00:03
13724,312.469424000,00:00:00:00:00:08,00:00:00:00:00:04
13726,312.470622000,00:00:00:00:00:08,00:00:00:00:00:03
13758,313.469484000,00:00:00:00:00:08,00:00:00:00:00:04
13760,313.472379000,00:00:00:00:00:08,00:00:00:00:00:03
13761,313.477012000,00:00:00:00:00:08,00:00:00:00:00:03
13793,314.470484000,00:00:00:00:00:08,00:00:00:00:00:03
13794,314.471096000,00:00:00:00:00:08,00:00:00:00:00:04
13796,314.475191000,00:00:00:00:00:08,00:00:00:00:00:03
13797,314.478844000,00:00:00:00:00:08,00:00:00:00:00:03
13829,315.472300000,00:00:00:00:00:08,00:00:00:00:00:03
13831,315.473499000,00:00:00:00:00:08,00:00:00:00:00:04
13863,316.469604000,00:00:00:00:00:08,00:00:00:00:00:03
13865,316.473916000,00:00:00:00:00:08,00:00:00:00:00:04
13897,317.471980000,00:00:00:00:00:08,00:00:00:00:00:04
13899,317.473077000,00:00:00:00:00:08,00:00:00:00:00:03
13931,318.469404000,00:00:00:00:00:08,00:00:00:00:00:04
13933,318.471899000,00:00:00:00:00:08,00:00:00:00:00:03
13934,318.473416000,00:00:00:00:00:08,00:00:00:00:00:03
13966,319.470344000,00:00:00:00:00:08,00:00:00:00:00:03
13967,319.470936000,00:00:00:00:00:08,00:00:00:00:00:04
13969,319.473751000,00:00:00:00:00:08,00:00:00:00:00:03
14001,320.469444000,00:00:00:00:00:08,00:00:00:00:00:03
14003,320.473019000,00:00:00:00:00:08,00:00:00:00:00:04
14036,321.469924000,00:00:00:00:00:08,00:00:00:00:00:04
14038,321.472499000,00:00:00:00:00:08,00:00:00:00:00:03
14039,321.475135000,00:00:00:00:00:08,00:00:00:00:00:03
14071,322.472180000,00:00:00:00:00:08,00:00:00:00:00:03
14073,322.474356000,00:00:00:00:00:08,00:00:00:00:00:04
14105,323.471900000,00:00:00:00:00:08,00:00:00:00:00:03
14107,323.473159000,00:00:00:00:00:08,00:00:00:00:00:04
14139,324.469624000,00:00:00:00:00:08,00:00:00:00:00:03
14140,324.471819000,00:00:00:00:00:08,00:00:00:00:00:04
14142,324.474114000,00:00:00:00:00:08,00:00:00:00:00:03
14175,325.469684000,00:00:00:00:00:08,00:00:00:00:00:03
14176,325.470296000,00:00:00:00:00:08,00:00:00:00:00:04
14178,325.476148000,00:00:00:00:00:08,00:00:00:00:00:03
14210,326.469364000,00:00:00:00:00:08,00:00:00:00:00:03
14212,326.474298000,00:00:00:00:00:08,00:00:00:00:00:04
14244,327.469444000,00:00:00:00:00:08,00:00:00:00:00:03
14245,327.470221000,00:00:00:00:00:08,00:00:00:00:00:03
14247,327.472358000,00:00:00:00:00:08,00:00:00:00:00:04
14279,328.472260000,00:00:00:00:00:08,00:00:00:00:00:04
14281,328.474335000,00:00:00:00:00:08,00:00:00:00:00:03
14313,329.469644000,00:00:00:00:00:08,00:00:00:00:00:03
14315,329.474538000,00:00:00:00:00:08,00:00:00:00:00:04
14347,330.470622000,00:00:00:00:00:08,00:00:00:00:00:03
14349,330.471661000,00:00:00:00:00:08,00:00:00:00:00:04
14382,331.469404000,00:00:00:00:00:08,00:00:00:00:00:04
14384,331.472439000,00:00:00:00:00:08,00:00:00:00:00:03
14385,331.477192000,00:00:00:00:00:08,00:00:00:00:00:03
14418,332.471700000,00:00:00:00:00:08,00:00:00:00:00:04
14420,332.472977000,00:00:00:00:00:08,00:00:00:00:00:03
14452,333.471960000,00:00:00:00:00:08,00:00:00:00:00:04
14454,333.473097000,00:00:00:00:00:08,00:00:00:00:00:03
14487,334.469684000,00:00:00:00:00:08,00:00:00:00:00:04
14489,334.471162000,00:00:00:00:00:08,00:00:00:00:00:03
14490,334.476668000,00:00:00:00:00:08,00:00:00:00:00:03
14522,335.470862000,00:00:00:00:00:08,00:00:00:00:00:03
14524,335.474398000,00:00:00:00:00:08,00:00:00:00:00:04
14556,336.469664000,00:00:00:00:00:08,00:00:00:00:00:03
14558,336.473419000,00:00:00:00:00:08,00:00:00:00:00:04
14590,337.469804000,00:00:00:00:00:08,00:00:00:00:00:03
14592,337.472300000,00:00:00:00:00:08,00:00:00:00:00:04
14624,338.469524000,00:00:00:00:00:08,00:00:00:00:00:03
14626,338.474236000,00:00:00:00:00:08,00:00:00:00:00:04
14658,339.469644000,00:00:00:00:00:08,00:00:00:00:00:04
14660,339.470842000,00:00:00:00:00:08,00:00:00:00:00:03
14692,340.469384000,00:00:00:00:00:08,00:00:00:00:00:03
14693,340.470276000,00:00:00:00:00:08,00:00:00:00:00:04
14695,340.476068000,00:00:00:00:00:08,00:00:00:00:00:03
14727,341.469364000,00:00:00:00:00:08,00:00:00:00:00:03
14729,341.471960000,00:00:00:00:00:08,00:00:00:00:00:04
14761,342.469624000,00:00:00:00:00:08,00:00:00:00:00:04
14763,342.473258000,00:00:00:00:00:08,00:00:00:00:00:03
14795,343.469604000,00:00:00:00:00:08,00:00:00:00:00:04
14797,343.471940000,00:00:00:00:00:08,00:00:00:00:00:03
14829,344.470442000,00:00:00:00:00:08,00:00:00:00:00:03
14831,344.472739000,00:00:00:00:00:08,00:00:00:00:00:04
14863,345.469424000,00:00:00:00:00:08,00:00:00:00:00:04
14865,345.471840000,00:00:00:00:00:08,00:00:00:00:00:03
14897,346.470862000,00:00:00:00:00:08,00:00:00:00:00:04
14899,346.471900000,00:00:00:00:00:08,00:00:00:00:00:03
14936,347.469544000,00:00:00:00:00:08,00:00:00:00:00:04
14938,347.470782000,00:00:00:00:00:08,00:00:00:00:00:03
14970,348.469464000,00:00:00:00:00:08,00:00:00:00:00:03
14971,348.470236000,00:00:00:00:00:08,00:00:00:00:00:04
14973,348.474389000,00:00:00:00:00:08,00:00:00:00:00:03
15005,349.469604000,00:00:00:00:00:08,00:00:00:00:00:04
15007,349.470682000,00:00:00:00:00:08,00:00:00:00:00:03
15042,350.469544000,00:00:00:00:00:08,00:00:00:00:00:04
